period,week_from,week_to,raid,boss,class_id,spec_id,spec,raw_logs,top40_logs,top40_median,top70_logs,top70_median,source_url
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,3,2,Survival Hunter,30,12,37030.0,21,34940.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,4,0,Assassination Rogue,12,5,31809.0,9,30659.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,4,1,Combat Rogue,14,6,43912.5,10,41620.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,4,2,Subtlety Rogue,13,6,31646.5,10,30080.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,5,2,Shadow Priest,73,30,36766.0,52,34015.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,6,0,Blood DK,30,12,37640.0,21,35555.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,6,1,Frost DK,17,7,37306.0,12,36048.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,6,2,Unholy DK,13,6,36602.5,10,32358.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,7,0,Elemental Shaman,40,16,40871.0,28,36644.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,7,1,Enhancement Shaman,39,16,37653.0,28,33393.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,8,0,Arcane Mage,75,30,54071.0,53,48090.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,8,1,Fire Mage,38,16,39451.0,27,37575.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,8,2,Frost Mage,5,2,32065.5,4,31061.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,9,0,Affliction Warlock,10,4,45704.5,7,45458.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,9,1,Demonology Warlock,69,28,36182.0,49,33981.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,9,2,Destruction Warlock,8,4,35278.0,6,34712.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,11,0,Balance Druid,92,37,36529.0,65,33769.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Hydross,11,1,Feral Druid,24,10,32432.5,17,31944.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=0&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,1,0,Arms Warrior,6,3,49261.0,5,45713.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,1,1,Fury Warrior,8,4,32682.0,6,26212.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,2,2,Retribution Paladin,32,13,41284.0,23,36707.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,3,0,Beast Mastery Hunter,31,13,42046.0,22,39632.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,3,1,Marksmanship Hunter,47,19,48992.0,33,44737.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,3,2,Survival Hunter,25,10,45247.5,18,43509.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,4,0,Assassination Rogue,9,4,7890.0,7,6429.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,4,1,Combat Rogue,14,6,12537.0,10,10312.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,4,2,Subtlety Rogue,12,5,6455.0,9,5795.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,5,2,Shadow Priest,69,28,45627.5,49,43300.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,6,0,Blood DK,10,4,37096.0,7,28067.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,6,1,Frost DK,6,3,40510.0,5,36742.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,6,2,Unholy DK,9,4,41877.0,7,36704.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,7,0,Elemental Shaman,50,20,50431.5,35,45153.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,7,1,Enhancement Shaman,20,8,44318.5,14,32388.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,8,0,Arcane Mage,72,29,59839.0,51,52629.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,8,1,Fire Mage,43,18,48010.5,31,44769.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,8,2,Frost Mage,9,4,39232.0,7,34889.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,9,0,Affliction Warlock,10,4,55319.5,7,51898.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,9,1,Demonology Warlock,70,28,45460.0,49,43331.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,9,2,Destruction Warlock,4,2,50786.5,3,47909.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,11,0,Balance Druid,94,38,49680.0,66,45494.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lurker,11,1,Feral Druid,16,7,40388.0,12,35018.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=1&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,1,0,Arms Warrior,12,5,41754.0,9,38752.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,1,1,Fury Warrior,9,4,41556.0,7,37526.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,2,2,Retribution Paladin,60,24,43833.5,42,41622.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,3,0,Beast Mastery Hunter,16,7,48773.0,12,44035.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,3,1,Marksmanship Hunter,36,15,52438.0,26,48071.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,3,2,Survival Hunter,23,10,48161.5,17,45470.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,4,0,Assassination Rogue,11,5,42041.0,8,41737.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,4,1,Combat Rogue,11,5,53516.0,8,52519.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,4,2,Subtlety Rogue,10,4,39474.0,7,35892.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,5,2,Shadow Priest,70,28,46563.5,49,44744.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,6,0,Blood DK,22,9,45127.0,16,42012.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,6,1,Frost DK,15,6,44838.0,11,43056.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,6,2,Unholy DK,13,6,45511.5,10,42978.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,7,0,Elemental Shaman,39,16,50425.0,28,46310.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,7,1,Enhancement Shaman,40,16,46910.0,28,43441.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,8,0,Arcane Mage,68,28,59030.0,48,50346.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,8,1,Fire Mage,28,12,50153.0,20,46496.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,8,2,Frost Mage,1,1,12903.0,1,12903.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,9,0,Affliction Warlock,11,5,52924.0,8,51987.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,9,1,Demonology Warlock,60,24,43149.5,42,42036.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,9,2,Destruction Warlock,5,2,49091.5,4,44274.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,11,0,Balance Druid,85,34,46177.0,60,44093.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Leotheras,11,1,Feral Druid,16,7,47963.0,12,45016.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=2&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,1,0,Arms Warrior,8,4,33679.5,6,30629.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,1,1,Fury Warrior,10,4,26969.0,7,23954.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,2,2,Retribution Paladin,46,19,31203.0,33,27065.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,3,0,Beast Mastery Hunter,17,7,45021.0,12,37570.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,3,1,Marksmanship Hunter,30,12,42956.5,21,37070.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,3,2,Survival Hunter,23,10,40396.0,17,36357.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,4,0,Assassination Rogue,7,3,29232.0,5,28793.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,4,1,Combat Rogue,11,5,45604.0,8,43088.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,4,2,Subtlety Rogue,5,2,16448.0,4,12723.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,5,2,Shadow Priest,63,26,37476.0,45,33256.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,6,0,Blood DK,18,8,32259.5,13,30491.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,6,1,Frost DK,15,6,35105.5,11,32763.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,6,2,Unholy DK,8,4,30041.0,6,25770.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,7,0,Elemental Shaman,39,16,40230.5,28,34057.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,7,1,Enhancement Shaman,34,14,31354.5,24,26967.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,8,0,Arcane Mage,60,24,44459.0,42,40731.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,8,1,Fire Mage,26,11,39783.0,19,33002.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,8,2,Frost Mage,1,1,2625.0,1,2625.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,9,0,Affliction Warlock,11,5,49712.0,8,48751.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,9,1,Demonology Warlock,60,24,36034.5,42,32773.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,9,2,Destruction Warlock,6,3,36963.0,5,36649.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,11,0,Balance Druid,70,28,41744.5,49,36950.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Karathress,11,1,Feral Druid,17,7,32394.0,12,27505.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=3&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,1,0,Arms Warrior,14,6,54312.5,10,49886.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,1,1,Fury Warrior,8,4,54473.0,6,53125.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,2,2,Retribution Paladin,67,27,46485.0,47,43042.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,3,0,Beast Mastery Hunter,23,10,55068.0,17,50980.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,3,1,Marksmanship Hunter,36,15,55957.0,26,54568.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,3,2,Survival Hunter,28,12,49990.0,20,47271.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,4,0,Assassination Rogue,11,5,44265.0,8,41636.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,4,1,Combat Rogue,13,6,61049.0,10,59680.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,4,2,Subtlety Rogue,6,3,35614.0,5,33205.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,5,2,Shadow Priest,64,26,49029.5,45,47295.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=5%3A2
